CustomerID,Gender,Location,Tenure_Months
13322,Female,Miami,21
13323,Male,Los Angeles,57
13324,Female,Miami,26
13325,Male,Los Angeles,43
13326,Female,Chicago,48
13327,Male,Los Angeles,44
13328,Male,Houston,45
13329,Female,Miami,27
13330,Female,New York,16
13331,Male,New York,55
13332,Female,Miami,26
13333,Female,Chicago,53
13334,Female,Los Angeles,33
13335,Male,Chicago,31
13336,Male,New York,48
13337,Female,Miami,47
13338,Female,Miami,6
13339,Female,Chicago,44
13340,Male,Chicago,8
13341,Male,Los Angeles,7
13342,Female,Houston,34
13343,Female,Houston,44
13344,Female,Los Angeles,53
13345,Female,Houston,14
13346,Female,New York,16
13347,Female,Houston,43
13348,Male,Los Angeles,52
13349,Female,Houston,9
13350,Male,Miami,10
13351,Female,Chicago,17
13352,Female,New York,12
13353,Male,Miami,6
13354,Male,Miami,19
13355,Male,Los Angeles,43
13356,Male,Chicago,41
13357,Female,Chicago,53
13358,Male,New York,29
13359,Female,Los Angeles,6
13360,Male,New York,59
13361,Female,Houston,25
13362,Female,Miami,57
13363,Female,New York,24
13364,Female,Miami,25
13365,Female,Los Angeles,16
13366,Female,Houston,52
13367,Male,Los Angeles,16
13368,Female,Houston,6
13369,Male,Houston,37
13370,Male,Miami,21
13371,Female,Los Angeles,4
13372,Male,Los Angeles,34
13373,Female,New York,28
13374,Male,Los Angeles,38
13375,Female,New York,41
13376,Male,Chicago,28
13377,Female,Chicago,17
13378,Female,Chicago,14
13379,Female,Los Angeles,7
13380,Female,Los Angeles,22
13381,Male,New York,51
13382,Female,Houston,1
13383,Male,New York,29
13384,Male,Chicago,52
13385,Male,New York,31
13386,Female,Houston,30
13387,Male,Los Angeles,57
13388,Male,New York,15
13389,Male,Chicago,18
13390,Female,Chicago,35
13391,Female,Los Angeles,50
13392,Male,New York,30
13393,Female,Houston,34
13394,Female,Los Angeles,42
13395,Male,New York,11
13396,Male,Miami,27
13397,Female,Chicago,24
13398,Male,Houston,35
13399,Female,Houston,39
13400,Female,Houston,8
13401,Female,Chicago,51
13402,Female,New York,18
13403,Female,Los Angeles,13
13404,Female,New York,45
13405,Male,Los Angeles,24
13406,Male,Houston,51
13407,Female,New York,23
13408,Female,Houston,12
13409,Female,Miami,49
13410,Male,Houston,30
13411,Female,Houston,31
13412,Male,Los Angeles,28
13413,Female,Miami,22
13414,Female,Houston,44
13415,Male,Houston,28
13416,Male,Miami,13
13417,Female,Miami,25
13418,Female,New York,44
13419,Female,Los Angeles,51
13420,Male,Miami,46
13421,Male,Miami,7
13422,Male,Chicago,45
13423,Male,Miami,6
13424,Male,Los Angeles,24
13425,Male,Houston,19
13426,Female,Houston,19
13427,Female,Houston,36
13428,Male,Houston,51
13429,Female,Chicago,9
13430,Female,Miami,48
13431,Male,Houston,59
13432,Female,New York,36
13433,Male,Houston,38
13434,Male,Miami,40
13435,Female,Houston,59
13436,Male,Chicago,29
13437,Male,Los Angeles,24
13438,Male,Los Angeles,48
13439,Male,Miami,5
13440,Male,Los Angeles,53
13441,Male,Los Angeles,54
13442,Male,New York,42
13443,Male,Miami,55
13444,Female,Miami,45
13445,Female,Los Angeles,26
13446,Female,Los Angeles,14
13447,Male,Los Angeles,39
13448,Male,Chicago,29
13449,Female,Houston,52
13450,Female,Chicago,6
13451,Female,Miami,7
13452,Male,New York,37
13453,Female,Houston,53
13454,Female,New York,18
13455,Male,Miami,23
13456,Female,Miami,44
13457,Male,New York,38
13458,Male,New York,59
13459,Male,New York,1
13460,Female,Miami,4
13461,Female,Los Angeles,51
13462,Male,New York,44
13463,Female,Houston,47
13464,Female,Miami,35
13465,Female,Chicago,23
13466,Female,Chicago,27
13467,Male,Houston,26
13468,Female,Los Angeles,52
13469,Male,New York,8
13470,Male,Miami,43
13471,Female,New York,16
13472,Male,Miami,41
13473,Female,Chicago,3
13474,Female,New York,32
13475,Male,Houston,5
13476,Male,Los Angeles,20
13477,Male,Houston,14
13478,Male,Los Angeles,32
13479,Female,New York,26
13480,Female,New York,47
13481,Female,Los Angeles,6
13482,Male,Chicago,59
13483,Male,Miami,58
13484,Male,Houston,36
13485,Female,Houston,40
13486,Male,Houston,51
13487,Female,New York,59
13488,Male,Houston,5
13489,Female,Miami,13
13490,Female,Miami,32
13491,Male,Los Angeles,16
13492,Male,New York,1
13493,Female,Miami,13
13494,Female,Chicago,54
13495,Male,New York,11
13496,Male,New York,53
13497,Female,Miami,8
13498,Male,Chicago,25
13499,Female,Los Angeles,40
13500,Female,Miami,32
13501,Male,Chicago,24
13502,Male,New York,28
13503,Male,Chicago,14
13504,Male,New York,45
13505,Male,Miami,3
13506,Female,Miami,36
13507,Female,Houston,27
13508,Male,Houston,20
13509,Male,Houston,47
13510,Male,Miami,15
13511,Female,Los Angeles,27
13512,Male,Miami,53
13513,Male,Chicago,45
13514,Female,Miami,41
13515,Female,Miami,28
13516,Male,New York,25
13517,Male,New York,42
13518,Male,New York,44
13519,Female,Miami,46
13520,Male,Los Angeles,33
13521,Male,Chicago,46
13522,Male,Chicago,14
13523,Female,Los Angeles,8
13524,Female,Los Angeles,48
13525,Male,Chicago,14
13526,Male,Houston,1
13527,Female,New York,16
13528,Female,New York,18
13529,Female,Chicago,7
13530,Female,Los Angeles,15
13531,Female,Houston,24
13532,Female,Chicago,49
13533,Female,New York,51
13534,Female,Miami,55
13535,Female,Los Angeles,13
13536,Male,Miami,9
13537,Male,Chicago,56
13538,Male,New York,56
13539,Female,Houston,15
13540,Male,Miami,57
13541,Female,Houston,58
13542,Female,New York,35
13543,Male,Miami,24
13544,Female,Houston,33
13545,Male,Houston,16
13546,Male,Miami,8
13547,Male,New York,29
13548,Female,Houston,23
13549,Male,Chicago,45
13550,Female,Miami,31
13551,Male,Los Angeles,40
13552,Male,Los Angeles,49
13553,Male,New York,54
13554,Female,Chicago,55
13555,Female,Houston,14
13556,Female,Los Angeles,59
13557,Male,New York,53
13558,Male,Chicago,30
13559,Female,Chicago,53
13560,Female,New York,39
13561,Female,New York,27
13562,Female,Houston,47
13563,Female,New York,16
13564,Female,Houston,51
13565,Male,Houston,6
13566,Female,Miami,55
13567,Male,Chicago,33
13568,Male,Chicago,44
13569,Female,Chicago,18
13570,Female,Miami,16
13571,Male,Houston,12
13572,Female,Houston,20
13573,Female,New York,45
13574,Male,Miami,40
13575,Male,New York,59
13576,Male,Miami,29
13577,Female,New York,30
13578,Male,Los Angeles,26
13579,Female,Chicago,22
13580,Male,Chicago,33
13581,Male,Houston,58
13582,Male,Los Angeles,53
13583,Female,Chicago,39
13584,Female,Houston,47
13585,Male,Los Angeles,29
13586,Male,Chicago,22
13587,Male,New York,45
13588,Female,Miami,13
13589,Male,Los Angeles,9
13590,Female,Houston,24
13591,Male,Los Angeles,15
13592,Male,Houston,36
13593,Male,Los Angeles,13
13594,Male,Houston,27
13595,Male,Chicago,44
13596,Male,New York,37
13597,Female,Chicago,7
13598,Male,New York,8
13599,Female,Chicago,37
13600,Male,Chicago,41
13601,Male,Los Angeles,14
13602,Female,Miami,58
13603,Male,Houston,12
13604,Female,Houston,36
13605,Female,Houston,52
13606,Male,New York,40
13607,Female,Houston,17
13608,Female,Houston,40
13609,Male,Los Angeles,53
13610,Female,Chicago,29
13611,Male,Houston,27
13612,Male,Miami,1
13613,Male,Houston,52
13614,Male,New York,34
13615,Female,New York,4
13616,Male,New York,24
13617,Male,Houston,21
13618,Female,Los Angeles,33
13619,Male,Miami,7
13620,Male,Houston,1
13621,Female,Los Angeles,41
13622,Female,Los Angeles,3
13623,Female,Houston,44
13624,Female,Houston,51
13625,Female,Los Angeles,15
13626,Female,Los Angeles,31
13627,Female,Los Angeles,54
13628,Male,Houston,16
13629,Female,Los Angeles,10
13630,Female,New York,54
13631,Female,Houston,29
13632,Male,New York,59
13633,Male,Chicago,59
13634,Female,Houston,6
13635,Female,Chicago,29
13636,Female,Los Angeles,17
13637,Male,Los Angeles,53
13638,Male,Miami,22
13639,Female,Los Angeles,24
13640,Male,Chicago,17
13641,Female,Los Angeles,21
13642,Male,Houston,51
13643,Male,Los Angeles,50
13644,Female,Miami,11
13645,Female,Los Angeles,56
13646,Female,Chicago,7
13647,Female,Chicago,42
13648,Male,Los Angeles,39
13649,Male,Chicago,5
13650,Male,Chicago,44
13651,Female,Miami,48
13652,Male,Houston,57
13653,Female,Miami,21
13654,Male,New York,18
13655,Female,Miami,35
13656,Female,Los Angeles,20
13657,Male,Houston,15
13658,Female,Los Angeles,5
13659,Female,New York,13
13660,Male,Houston,51
13661,Female,Chicago,12
13662,Female,Miami,55
13663,Female,Los Angeles,21
13664,Male,New York,37
13665,Male,Chicago,6
13666,Female,Miami,7
13667,Male,Chicago,26
13668,Female,Miami,42
13669,Female,Houston,48
13670,Female,Chicago,8
13671,Female,Chicago,9
13672,Female,Chicago,27
13673,Male,Houston,4
13674,Female,New York,21
13675,Male,Miami,31
13676,Male,Chicago,21
13677,Female,Houston,40
13678,Female,New York,25
13679,Male,Miami,39
13680,Male,Houston,15
13681,Male,Miami,53
13682,Female,Chicago,35
13683,Male,New York,49
13684,Female,Houston,43
13685,Female,New York,41
13686,Female,Chicago,37
13687,Male,New York,57
13688,Female,New York,42
13689,Female,Los Angeles,47
13690,Female,New York,28
13691,Female,Miami,14
13692,Female,Houston,4
13693,Male,Los Angeles,53
13694,Female,Houston,20
13695,Female,Houston,34
13696,Male,Chicago,12
13697,Female,Chicago,33
13698,Male,Los Angeles,24
13699,Female,Chicago,20
13700,Male,Chicago,5
13701,Male,Chicago,38
13702,Female,Houston,30
13703,Female,Los Angeles,24
13704,Female,Houston,43
13705,Male,Miami,40
13706,Male,Houston,7
13707,Male,Miami,36
13708,Female,New York,38
13709,Male,New York,16
13710,Male,Miami,52
13711,Female,Miami,15
13712,Male,Houston,46
13713,Male,Miami,23
13714,Female,Los Angeles,12
13715,Male,New York,29
13716,Female,New York,44
13717,Female,Miami,48
13718,Female,Chicago,15
13719,Female,Chicago,29
13720,Female,Miami,45
13721,Male,Los Angeles,43
13722,Male,Chicago,49
13723,Female,Miami,21
13724,Female,Los Angeles,15
13725,Male,Los Angeles,14
13726,Female,Houston,42
13727,Female,Los Angeles,44
13728,Female,Chicago,16
13729,Male,Chicago,15
13730,Male,Miami,42
13731,Female,Miami,4
13732,Female,Los Angeles,27
13733,Male,New York,23
13734,Male,Houston,29
13735,Female,New York,41
13736,Female,Los Angeles,53
13737,Male,Los Angeles,52
13738,Male,New York,9
13739,Male,Houston,53
13740,Female,New York,57
13741,Male,Miami,56
13742,Female,Chicago,52
13743,Male,Miami,43
13744,Male,Chicago,43
13745,Male,Los Angeles,7
13746,Male,Houston,53
13747,Female,New York,42
13748,Female,Houston,4
13749,Male,New York,5
13750,Female,Miami,5
13751,Male,Miami,11
13752,Male,New York,41
13753,Male,Houston,28
13754,Male,New York,16
13755,Female,Los Angeles,41
13756,Male,Miami,54
13757,Male,Los Angeles,30
13758,Female,Miami,4
13759,Male,Miami,2
13760,Male,Chicago,46
13761,Male,Los Angeles,3
13762,Female,Los Angeles,50
13763,Male,Chicago,21
13764,Female,Houston,6
13765,Male,Los Angeles,43
13766,Male,New York,53
13767,Female,Chicago,18
13768,Male,Los Angeles,44
13769,Male,Houston,5
13770,Female,Los Angeles,9
13771,Female,Miami,20
13772,Female,New York,28
13773,Female,Chicago,26
13774,Female,Miami,18
13775,Male,Houston,19
13776,Female,Miami,3
13777,Male,Miami,9
13778,Male,Houston,36
13779,Male,Miami,31
13780,Female,Chicago,49
13781,Female,Los Angeles,17
13782,Male,Miami,55
13783,Female,Chicago,23
13784,Female,Los Angeles,34
13785,Female,Los Angeles,41
13786,Female,Miami,41
13787,Male,Chicago,5
13788,Male,Miami,15
13789,Female,Houston,47
13790,Male,Los Angeles,3
13791,Female,Miami,19
13792,Female,Los Angeles,28
13793,Male,Chicago,3
13794,Male,New York,38
13795,Male,Miami,4
13796,Female,Miami,24
13797,Male,Los Angeles,31
13798,Female,Chicago,45
13799,Male,Houston,59
13800,Male,Chicago,45
13801,Female,Miami,59
13802,Female,Houston,11
13803,Female,Chicago,37
13804,Female,New York,1
13805,Female,Los Angeles,9
13806,Female,Chicago,17
13807,Female,Chicago,54
13808,Female,New York,1
13809,Male,Miami,3
13810,Female,Los Angeles,47
13811,Female,Chicago,26
13812,Male,Houston,53
13813,Female,Chicago,31
13814,Male,Los Angeles,26
13815,Male,Chicago,23
13816,Female,New York,30
13817,Male,Chicago,10
13818,Female,Chicago,8
13819,Male,Houston,44
13820,Male,New York,25
13821,Male,New York,22
13822,Female,Chicago,15
13823,Female,Houston,59
13824,Male,Chicago,41
13825,Male,Chicago,56
13826,Female,Los Angeles,57
13827,Female,Los Angeles,10
13828,Male,Houston,20
13829,Male,Miami,41
13830,Female,Los Angeles,47
13831,Female,Miami,23
13832,Female,New York,53
13833,Female,Los Angeles,53
13834,Female,Los Angeles,1
13835,Male,Houston,2
13836,Female,Miami,58
13837,Male,Los Angeles,19
13838,Female,Los Angeles,14
13839,Male,Houston,8
13840,Female,Houston,38
13841,Female,Miami,12
13842,Male,New York,26
13843,Male,New York,27
13844,Female,Chicago,29
13845,Female,Los Angeles,15
13846,Female,Miami,46
13847,Female,Los Angeles,53
13848,Female,Miami,1
13849,Male,Miami,43
13850,Male,Miami,28
13851,Female,Los Angeles,57
13852,Male,Houston,3
13853,Male,Los Angeles,51
13854,Male,Miami,18
13855,Female,Chicago,52
13856,Male,New York,34
13857,Female,Miami,32
13858,Male,Chicago,29
13859,Female,Houston,25
13860,Male,Miami,26
13861,Female,Chicago,39
13862,Female,Miami,8
13863,Male,Los Angeles,19
13864,Female,Chicago,54
13865,Female,Los Angeles,47
13866,Female,Los Angeles,42
13867,Female,Chicago,22
13868,Female,New York,29
13869,Female,Chicago,33
13870,Female,New York,38
13871,Female,Miami,45
13872,Male,Miami,46
13873,Male,Chicago,35
13874,Female,Miami,43
13875,Female,Houston,3
13876,Male,Los Angeles,19
13877,Male,Los Angeles,10
13878,Male,New York,27
13879,Female,Miami,15
13880,Male,New York,11
13881,Female,Los Angeles,47
13882,Female,Los Angeles,26
13883,Male,Miami,59
13884,Female,Houston,24
13885,Female,Houston,13
13886,Female,Miami,32
13887,Female,Miami,37
13888,Male,New York,4
13889,Male,Miami,13
13890,Female,Houston,9
13891,Female,Miami,57
13892,Male,New York,49
13893,Female,New York,34
13894,Male,New York,56
13895,Female,New York,37
13896,Female,Chicago,48
13897,Male,Miami,7
13898,Male,Los Angeles,1
13899,Male,Miami,58
13900,Male,Chicago,12
13901,Female,New York,21
13902,Male,Chicago,11
13903,Female,Houston,44
13904,Male,Houston,51
13905,Male,Miami,58
13906,Female,Miami,44
13907,Male,Los Angeles,44
13908,Male,Los Angeles,14
13909,Male,Houston,34
13910,Male,New York,34
13911,Female,Chicago,25
13912,Female,Los Angeles,4
13913,Male,Los Angeles,52
13914,Male,New York,55
13915,Male,New York,26
13916,Female,Miami,16
13917,Female,Chicago,10
13918,Female,New York,45
13919,Female,Los Angeles,2
13920,Male,Los Angeles,35
13921,Male,Houston,19
13922,Male,New York,6
13923,Female,Miami,19
13924,Male,Chicago,59
13925,Female,Miami,53
13926,Female,Los Angeles,52
13927,Male,Miami,51
13928,Male,Los Angeles,8
13929,Male,Los Angeles,14
13930,Female,Los Angeles,10
13931,Female,Los Angeles,3
13932,Male,Los Angeles,38
13933,Male,Houston,29
13934,Female,Miami,15
13935,Male,Houston,23
13936,Female,Houston,23
13937,Female,New York,18
13938,Male,New York,46
13939,Male,New York,19
13940,Male,Chicago,28
13941,Male,New York,26
13942,Female,Miami,10
13943,Female,Houston,47
13944,Female,Miami,4
13945,Male,New York,55
13946,Female,Chicago,2
13947,Male,Chicago,3
13948,Male,Houston,7
13949,Male,Miami,55
13950,Male,Los Angeles,16
13951,Male,Miami,31
13952,Male,New York,10
13953,Female,Los Angeles,19
13954,Male,Chicago,28
13955,Female,Houston,17
13956,Female,Houston,28
13957,Male,Chicago,19
13958,Male,New York,37
13959,Male,Chicago,23
13960,Female,New York,20
13961,Male,Los Angeles,13
13962,Female,Chicago,13
13963,Male,New York,43
13964,Male,Los Angeles,11
13965,Female,Chicago,48
13966,Female,Houston,15
13967,Male,Chicago,17
13968,Female,Miami,54
13969,Female,Chicago,50
13970,Female,Miami,28
13971,Female,Los Angeles,19
13972,Female,Chicago,4
13973,Male,Los Angeles,22
13974,Male,Los Angeles,22
13975,Female,New York,55
13976,Male,Los Angeles,37
13977,Male,Los Angeles,39
13978,Female,Chicago,34
13979,Male,Chicago,33
13980,Female,Houston,44
13981,Female,New York,42
13982,Male,Los Angeles,40
13983,Female,New York,33
13984,Female,Miami,12
13985,Female,Los Angeles,2
13986,Female,New York,59
13987,Female,Houston,28
13988,Male,Houston,10
13989,Male,Los Angeles,22
13990,Female,Miami,17
13991,Female,Houston,26
13992,Male,Houston,3
13993,Female,Miami,7
13994,Male,New York,44
13995,Female,Houston,8
13996,Female,Chicago,20
13997,Female,Houston,12
13998,Female,New York,35
13999,Female,New York,17
14000,Female,Los Angeles,28
14001,Female,Chicago,41
14002,Male,New York,10
14003,Male,Miami,22
14004,Male,Chicago,38
14005,Female,Chicago,57
14006,Female,Miami,33
14007,Female,Houston,22
14008,Female,Miami,44
14009,Female,Miami,37
14010,Female,Houston,13
14011,Female,Houston,27
14012,Male,Houston,15
14013,Female,Houston,22
14014,Male,Houston,30
14015,Male,Miami,43
14016,Female,Los Angeles,40
14017,Female,Los Angeles,37
14018,Male,New York,34
14019,Male,Los Angeles,44
14020,Female,Los Angeles,34
14021,Female,Miami,58
14022,Male,Houston,48
14023,Female,Houston,53
14024,Female,Miami,35
14025,Female,Los Angeles,42
14026,Male,Miami,19
14027,Male,New York,8
14028,Male,Houston,39
14029,Female,Chicago,33
14030,Female,New York,44
14031,Male,New York,28
14032,Male,Miami,37
14033,Male,Los Angeles,48
14034,Female,Houston,25
14035,Male,Chicago,36
14036,Male,New York,17
14037,Female,Chicago,24
14038,Female,Los Angeles,21
14039,Female,Los Angeles,2
14040,Male,Chicago,31
14041,Female,Houston,44
14042,Female,Los Angeles,33
14043,Male,Chicago,30
14044,Female,New York,12
14045,Male,Chicago,44
14046,Male,Chicago,12
14047,Female,Miami,51
14048,Female,Los Angeles,57
14049,Female,Houston,49
14050,Female,Houston,52
14051,Female,Miami,24
14052,Female,Houston,24
14053,Male,Chicago,58
14054,Male,Miami,11
14055,Female,New York,13
14056,Male,Los Angeles,27
14057,Female,Los Angeles,8
14058,Male,Los Angeles,10
14059,Male,Chicago,8
14060,Male,New York,20
14061,Female,Miami,8
14062,Male,Miami,9
14063,Female,Los Angeles,7
14064,Male,New York,14
14065,Male,New York,28
14066,Male,New York,2
14067,Male,Houston,57
14068,Male,Houston,43
14069,Female,Los Angeles,8
14070,Female,New York,13
14071,Male,New York,21
14072,Male,Miami,47
14073,Male,Miami,28
14074,Male,Los Angeles,35
14075,Female,New York,23
14076,Male,Los Angeles,46
14077,Female,Miami,15
14078,Male,Miami,2
14079,Female,Houston,51
14080,Male,Los Angeles,12
14081,Male,Los Angeles,57
14082,Female,New York,52
14083,Male,New York,36
14084,Male,Houston,3
14085,Male,Chicago,5
14086,Female,Chicago,3
14087,Male,Chicago,57
14088,Male,Los Angeles,47
14089,Female,Los Angeles,19
14090,Female,Miami,2
14091,Female,Los Angeles,44
14092,Male,Los Angeles,37
14093,Male,Los Angeles,54
14094,Male,Houston,17
14095,Female,Los Angeles,14
14096,Male,New York,28
14097,Male,New York,27
14098,Female,Miami,54
14099,Female,Houston,10
14100,Female,New York,3
14101,Female,Houston,36
14102,Female,Houston,38
14103,Male,Miami,56
14104,Female,Houston,25
14105,Male,Los Angeles,22
14106,Male,Houston,48
14107,Female,Miami,39
14108,Female,Miami,47
14109,Female,Miami,30
14110,Male,New York,21
14111,Female,Los Angeles,30
14112,Female,New York,28
14113,Female,Chicago,31
14114,Female,Los Angeles,57
14115,Female,Houston,52
14116,Male,Miami,26
14117,Male,Chicago,43
14118,Male,Los Angeles,22
14119,Female,New York,21
14120,Female,Miami,1
14121,Female,New York,37
14122,Male,Los Angeles,13
14123,Female,Los Angeles,21
14124,Female,Chicago,46
14125,Female,Houston,9
14126,Male,New York,17
14127,Female,Chicago,47
14128,Male,Miami,21
14129,Female,Houston,31
14130,Male,Chicago,39
14131,Male,New York,59
14132,Male,Los Angeles,54
14133,Female,Miami,22
14134,Female,New York,12
14135,Male,Houston,55
14136,Male,Houston,6
14137,Female,Los Angeles,53
14138,Female,Los Angeles,16
14139,Male,Miami,26
14140,Female,Miami,5
14141,Female,Los Angeles,9
14142,Female,Los Angeles,46
14143,Female,Houston,40
14144,Male,Los Angeles,14
14145,Female,Chicago,44
14146,Female,New York,42
14147,Male,Los Angeles,30
14148,Male,Miami,52
14149,Female,Chicago,52
14150,Female,Miami,26
14151,Female,Chicago,53
14152,Female,Los Angeles,45
14153,Male,New York,29
14154,Male,Miami,19
14155,Male,Chicago,47
14156,Female,Houston,8
14157,Female,Los Angeles,23
14158,Female,New York,53
14159,Female,Los Angeles,42
14160,Male,Houston,35
14161,Male,New York,31
14162,Female,Houston,53
14163,Male,Los Angeles,35
14164,Female,Chicago,32
14165,Female,Los Angeles,58
14166,Male,Los Angeles,5
14167,Female,Los Angeles,16
14168,Female,Miami,17
14169,Male,Houston,32
14170,Female,Houston,38
14171,Female,Houston,58
14172,Male,Miami,32
14173,Female,Chicago,52
14174,Male,Los Angeles,20
14175,Female,Chicago,48
14176,Male,Miami,56
14177,Male,Houston,2
14178,Male,Los Angeles,20
14179,Female,New York,47
14180,Male,New York,18
14181,Male,Chicago,1
14182,Male,Houston,58
14183,Male,New York,29
14184,Male,Chicago,29
14185,Female,Miami,19
14186,Female,Chicago,44
14187,Female,Chicago,40
14188,Female,Chicago,6
14189,Female,Los Angeles,44
14190,Female,Chicago,39
14191,Female,Chicago,50
14192,Male,Los Angeles,54
14193,Female,Los Angeles,46
14194,Male,Miami,8
14195,Male,Houston,24
14196,Female,New York,20
14197,Male,New York,54
14198,Male,Chicago,14
14199,Male,Miami,5
14200,Male,Chicago,41
14201,Female,New York,40
14202,Female,Los Angeles,34
14203,Female,Houston,16
14204,Female,Miami,45
14205,Female,Los Angeles,7
14206,Female,Houston,16
14207,Female,Miami,7
14208,Female,Miami,27
14209,Female,New York,14
14210,Female,Los Angeles,14
14211,Male,Miami,44
14212,Female,Miami,33
14213,Male,Houston,33
14214,Male,New York,44
14215,Male,Chicago,20
14216,Male,New York,53
14217,Female,Chicago,47
14218,Male,Los Angeles,36
14219,Female,Los Angeles,7
14220,Female,Miami,32
14221,Male,Los Angeles,48
14222,Female,Miami,3
14223,Male,New York,39
14224,Male,Los Angeles,29
14225,Female,New York,24
14226,Female,New York,22
14227,Male,Los Angeles,6
14228,Female,New York,48
14229,Female,Los Angeles,24
14230,Female,Los Angeles,40
14231,Male,Los Angeles,23
14232,Male,Chicago,54
14233,Female,New York,38
14234,Female,Houston,10
14235,Female,Los Angeles,16
14236,Female,New York,11
14237,Female,Miami,32
14238,Male,Los Angeles,45
14239,Female,Los Angeles,6
14240,Male,Houston,24
14241,Female,Chicago,33
14242,Male,Chicago,53
14243,Female,Los Angeles,51
14244,Male,New York,12
14245,Female,Miami,56
14246,Male,Miami,27
14247,Male,New York,38
14248,Male,Los Angeles,18
14249,Male,Miami,45
14250,Male,Chicago,39
14251,Male,New York,55
14252,Female,Houston,13
14253,Male,Los Angeles,53
14254,Female,New York,40
14255,Female,Miami,30
14256,Female,Los Angeles,53
14257,Female,Chicago,49
14258,Female,Los Angeles,41
14259,Male,Los Angeles,52
14260,Male,Chicago,13
14261,Male,Chicago,34
14262,Female,Los Angeles,36
14263,Male,Chicago,30
14264,Male,New York,25
14265,Male,Chicago,2
14266,Male,Chicago,36
14267,Male,Los Angeles,18
14268,Female,New York,5
14269,Male,Houston,19
14270,Female,Houston,42
14271,Female,Miami,18
14272,Female,Chicago,57
14273,Female,Chicago,32
14274,Female,New York,21
14275,Male,Houston,10
14276,Male,Miami,37
14277,Male,New York,49
14278,Female,Chicago,22
14279,Male,Houston,13
14280,Male,Miami,55
14281,Female,Los Angeles,17
14282,Female,Houston,9
14283,Female,Miami,24
14284,Female,New York,44
14285,Male,Los Angeles,14
14286,Female,Miami,46
14287,Female,Miami,8
14288,Male,Chicago,55
14289,Male,Houston,37
14290,Female,Chicago,19
14291,Male,Los Angeles,28
14292,Female,Miami,46
14293,Female,Chicago,41
14294,Male,Houston,30
14295,Male,Los Angeles,7
14296,Female,New York,59
14297,Female,Chicago,58
14298,Female,Los Angeles,26
14299,Male,New York,40
14300,Female,Chicago,46
14301,Female,Los Angeles,54
14302,Female,Los Angeles,46
14303,Female,Chicago,11
14304,Female,Los Angeles,14
14305,Male,Miami,21
14306,Female,Chicago,8
14307,Female,Los Angeles,3
14308,Female,New York,28
14309,Female,New York,29
14310,Male,Miami,23
14311,Male,Chicago,18
14312,Male,Los Angeles,35
14313,Female,Los Angeles,13
14314,Female,New York,12
14315,Male,Miami,47
14316,Male,New York,50
14317,Male,New York,5
14318,Female,Miami,39
14319,Female,Chicago,11
14320,Male,Los Angeles,58
14321,Male,Chicago,59
14322,Male,Houston,11
14323,Female,Houston,59
14324,Female,Houston,47
14325,Female,Miami,42
14326,Male,New York,47
14327,Male,Chicago,31
14328,Female,Los Angeles,31
14329,Male,Houston,13
14330,Female,Chicago,14
14331,Male,Houston,49
14332,Male,Houston,45
14333,Male,Los Angeles,42
14334,Male,Miami,25
14335,Female,New York,33
14336,Male,Miami,33
14337,Female,Chicago,15
14338,Female,Miami,16
14339,Female,Chicago,44
14340,Male,Chicago,58
14341,Female,New York,56
14342,Female,Los Angeles,38
14343,Female,New York,6
14344,Male,Miami,44
14345,Male,Chicago,25
14346,Female,Houston,15
14347,Male,Houston,4
14348,Female,Chicago,56
14349,Female,New York,4
14350,Male,Los Angeles,30
14351,Female,New York,34
14352,Male,Chicago,27
14353,Male,Chicago,31
14354,Female,Los Angeles,56
14355,Male,Miami,32
14356,Male,Miami,44
14357,Female,Los Angeles,39
14358,Female,Miami,52
14359,Male,Houston,9
14360,Male,Miami,41
14361,Female,Miami,8
14362,Male,Miami,14
14363,Male,Houston,33
14364,Male,Miami,23
14365,Male,Houston,21
14366,Male,Los Angeles,55
14367,Male,New York,12
14368,Male,Los Angeles,57
14369,Female,New York,2
14370,Female,Los Angeles,13
14371,Female,New York,59
14372,Female,New York,4
14373,Female,Chicago,20
14374,Male,New York,50
14375,Male,New York,51
14376,Male,Chicago,48
14377,Male,Miami,59
14378,Female,Miami,14
14379,Male,Chicago,30
14380,Male,Houston,29
14381,Female,New York,8
14382,Male,New York,12
14383,Male,Chicago,41
14384,Female,Chicago,38
14385,Male,Houston,26
14386,Male,Miami,50
14387,Male,Los Angeles,2
14388,Male,Miami,55
14389,Male,New York,40
14390,Female,Chicago,56
14391,Female,Houston,14
14392,Female,Miami,6
14393,Female,Houston,42
14394,Female,Miami,40
14395,Female,New York,31
14396,Male,Los Angeles,17
14397,Female,Houston,25
14398,Female,Houston,32
14399,Male,Los Angeles,12
14400,Male,Houston,49
14401,Female,Houston,13
14402,Male,Miami,19
14403,Female,Miami,44
14404,Male,Los Angeles,48
14405,Female,New York,25
14406,Male,Houston,31
14407,Male,New York,59
14408,Female,Los Angeles,37
14409,Female,Los Angeles,25
14410,Female,Miami,16
14411,Female,Houston,57
14412,Female,Chicago,38
14413,Male,Los Angeles,43
14414,Female,Houston,49
14415,Female,New York,58
14416,Male,Miami,23
14417,Male,New York,14
14418,Female,Los Angeles,6
14419,Male,Los Angeles,25
14420,Male,New York,23
14421,Female,Los Angeles,43
14422,Male,Houston,12
14423,Male,Los Angeles,13
14424,Female,Miami,36
