CustomerID,Transaction_ID,Transaction_Date,Product_SKU,Product_Description,Product_Category,Quantity,Avg_Price,Delivery_Charges,Coupon_Status
13889,203889,09-03-2023,SKU9940,Apparel Product 3889,Apparel,3,802.68,27.95,Used
13890,203890,03-09-2023,SKU1527,Sports Product 3890,Sports,4,305.31,15.56,Used
13891,203891,18-05-2023,SKU2167,Sports Product 3891,Sports,2,498.28,44.49,Not Used
13892,203892,04-11-2023,SKU5610,Beauty Product 3892,Beauty,5,789.97,12.8,Not Used
13893,203893,18-12-2023,SKU5472,Sports Product 3893,Sports,2,499.99,5.91,Not Used
13894,203894,14-10-2023,SKU8661,Sports Product 3894,Sports,2,434.9,25.14,Not Used
13895,203895,07-03-2023,SKU6804,Electronics Product 3895,Electronics,2,21.46,49.38,Used
13896,203896,13-12-2023,SKU1483,Sports Product 3896,Sports,1,572.36,33.52,Used
13897,203897,21-11-2023,SKU1451,Home Decor Product 3897,Home Decor,2,133.5,20.93,Not Used
13898,203898,04-06-2023,SKU5069,Beauty Product 3898,Beauty,1,767,5.76,Used
13899,203899,28-03-2023,SKU6655,Beauty Product 3899,Beauty,4,265.16,26.82,Used
13900,203900,02-02-2023,SKU8207,Sports Product 3900,Sports,5,677.45,14.29,Not Used
13901,203901,09-03-2023,SKU5397,Electronics Product 3901,Electronics,5,649.76,34.15,Used
13902,203902,06-07-2023,SKU6671,Beauty Product 3902,Beauty,2,620.51,31.24,Not Used
13903,203903,11-07-2023,SKU4133,Beauty Product 3903,Beauty,5,274.28,16.93,Not Used
13904,203904,01-08-2023,SKU2773,Home Decor Product 3904,Home Decor,1,274.42,8.1,Not Used
13905,203905,29-03-2023,SKU6622,Sports Product 3905,Sports,4,864.42,38.98,Not Used
13906,203906,17-12-2023,SKU8412,Beauty Product 3906,Beauty,2,22.68,31.35,Used
13907,203907,18-04-2023,SKU3065,Beauty Product 3907,Beauty,3,189.71,42.9,Not Used
13908,203908,28-08-2023,SKU9589,Beauty Product 3908,Beauty,5,614.07,16.69,Not Used
13909,203909,04-08-2023,SKU7332,Beauty Product 3909,Beauty,5,818.88,34.38,Used
13910,203910,26-06-2023,SKU8913,Electronics Product 3910,Electronics,2,364.76,10.34,Not Used
13911,203911,22-02-2023,SKU2946,Apparel Product 3911,Apparel,5,656.91,18.13,Used
13912,203912,26-11-2023,SKU4415,Home Decor Product 3912,Home Decor,5,561.58,34.54,Used
13913,203913,18-02-2023,SKU2394,Electronics Product 3913,Electronics,3,73.89,42.15,Not Used
13914,203914,24-04-2023,SKU3421,Home Decor Product 3914,Home Decor,1,625.53,19.44,Not Used
13915,203915,05-04-2023,SKU4919,Beauty Product 3915,Beauty,2,815.76,40.95,Used
13916,203916,25-01-2023,SKU8345,Home Decor Product 3916,Home Decor,2,992.52,35.5,Used
13917,203917,12-05-2023,SKU4083,Sports Product 3917,Sports,3,39.34,20.69,Not Used
13918,203918,28-06-2023,SKU9030,Sports Product 3918,Sports,3,663.46,44.44,Not Used
13919,203919,25-05-2023,SKU9120,Apparel Product 3919,Apparel,1,420.4,27.92,Not Used
13920,203920,30-12-2023,SKU2844,Apparel Product 3920,Apparel,4,19.69,34.17,Not Used
13921,203921,17-07-2023,SKU2804,Home Decor Product 3921,Home Decor,2,618.22,27.3,Not Used
13922,203922,21-11-2023,SKU3503,Electronics Product 3922,Electronics,5,131.2,25.37,Not Used
13923,203923,25-03-2023,SKU2893,Electronics Product 3923,Electronics,1,384.78,43.16,Not Used
13924,203924,06-06-2023,SKU2666,Beauty Product 3924,Beauty,2,268.75,18.26,Not Used
13925,203925,26-03-2023,SKU5344,Electronics Product 3925,Electronics,1,367.55,6.65,Used
13926,203926,10-09-2023,SKU7591,Apparel Product 3926,Apparel,4,497.77,44.59,Used
13927,203927,13-03-2023,SKU4065,Electronics Product 3927,Electronics,2,365.62,42.13,Used
13928,203928,11-08-2023,SKU6075,Beauty Product 3928,Beauty,5,557.2,21.5,Used
13929,203929,03-10-2023,SKU4075,Sports Product 3929,Sports,2,246.26,13.35,Not Used
13930,203930,10-10-2023,SKU2259,Electronics Product 3930,Electronics,1,639.01,35.4,Not Used
13931,203931,21-09-2023,SKU3220,Electronics Product 3931,Electronics,4,855.23,8.54,Not Used
13932,203932,03-09-2023,SKU6441,Apparel Product 3932,Apparel,1,231.83,24.07,Used
13933,203933,07-12-2023,SKU9978,Home Decor Product 3933,Home Decor,1,512.8,8.86,Used
13934,203934,02-03-2023,SKU5935,Sports Product 3934,Sports,3,652.2,31.91,Not Used
13935,203935,16-09-2023,SKU3447,Home Decor Product 3935,Home Decor,1,568.98,6.22,Used
13936,203936,07-01-2023,SKU4129,Beauty Product 3936,Beauty,4,371.99,33.32,Not Used
13937,203937,07-07-2023,SKU2898,Beauty Product 3937,Beauty,5,645.78,35.29,Not Used
13938,203938,04-01-2023,SKU8697,Home Decor Product 3938,Home Decor,3,37.96,26.92,Used
13939,203939,19-08-2023,SKU7691,Apparel Product 3939,Apparel,1,376.21,12.88,Used
13940,203940,13-05-2023,SKU5503,Apparel Product 3940,Apparel,2,537.29,9.56,Not Used
13941,203941,05-05-2023,SKU4949,Apparel Product 3941,Apparel,3,30.41,19.1,Used
13942,203942,15-01-2023,SKU9010,Sports Product 3942,Sports,4,512.57,25.93,Not Used
13943,203943,13-01-2023,SKU8439,Beauty Product 3943,Beauty,2,657.71,33.9,Not Used
13944,203944,28-04-2023,SKU1016,Beauty Product 3944,Beauty,4,761.62,5.06,Not Used
13945,203945,28-08-2023,SKU8959,Beauty Product 3945,Beauty,2,122.24,37,Not Used
13946,203946,20-09-2023,SKU7241,Sports Product 3946,Sports,5,990.66,37.07,Used
13947,203947,26-12-2023,SKU8906,Beauty Product 3947,Beauty,4,610.11,25,Not Used
13948,203948,06-01-2023,SKU4022,Home Decor Product 3948,Home Decor,2,369.56,20.45,Used
13949,203949,16-11-2023,SKU2266,Electronics Product 3949,Electronics,4,256.6,42.9,Not Used
13950,203950,19-08-2023,SKU1478,Sports Product 3950,Sports,3,577.17,40.31,Used
13951,203951,30-01-2023,SKU5296,Electronics Product 3951,Electronics,4,882.89,49.25,Not Used
13952,203952,22-01-2023,SKU4977,Home Decor Product 3952,Home Decor,4,525.36,21.74,Not Used
13953,203953,05-06-2023,SKU7068,Apparel Product 3953,Apparel,2,664.86,45.81,Used
13954,203954,28-04-2023,SKU5274,Apparel Product 3954,Apparel,4,364.12,8.93,Not Used
13955,203955,06-12-2023,SKU7413,Apparel Product 3955,Apparel,5,394.27,23.52,Not Used
13956,203956,12-07-2023,SKU8791,Sports Product 3956,Sports,1,293.31,25.94,Not Used
13957,203957,12-12-2023,SKU1485,Apparel Product 3957,Apparel,3,708.58,24.84,Not Used
13958,203958,14-07-2023,SKU5673,Sports Product 3958,Sports,2,365.6,33.13,Used
13959,203959,17-06-2023,SKU1337,Sports Product 3959,Sports,4,198.81,12.66,Used
13960,203960,27-08-2023,SKU7900,Electronics Product 3960,Electronics,4,375.71,43.99,Not Used
13961,203961,28-12-2023,SKU3003,Apparel Product 3961,Apparel,4,855.29,29.83,Not Used
13962,203962,01-09-2023,SKU2471,Beauty Product 3962,Beauty,3,740.87,45.69,Not Used
13963,203963,10-03-2023,SKU7727,Apparel Product 3963,Apparel,1,341.29,5.12,Used
13964,203964,05-04-2023,SKU3042,Apparel Product 3964,Apparel,5,907.74,33.35,Not Used
13965,203965,18-03-2023,SKU2519,Apparel Product 3965,Apparel,5,84.08,23.56,Used
13966,203966,20-06-2023,SKU7489,Beauty Product 3966,Beauty,2,59.26,27.73,Used
13967,203967,01-01-2023,SKU9893,Beauty Product 3967,Beauty,1,136.2,38.47,Used
13968,203968,03-03-2023,SKU5388,Sports Product 3968,Sports,1,125.29,15.22,Used
13969,203969,26-07-2023,SKU8856,Beauty Product 3969,Beauty,3,96.96,14.22,Not Used
13970,203970,03-06-2023,SKU2605,Sports Product 3970,Sports,4,664.73,36.64,Not Used
13971,203971,01-10-2023,SKU6664,Electronics Product 3971,Electronics,1,604.83,28.46,Used
13972,203972,17-02-2023,SKU7939,Sports Product 3972,Sports,4,651.13,15.51,Used
13973,203973,17-05-2023,SKU6117,Apparel Product 3973,Apparel,3,691.48,26.78,Not Used
13974,203974,01-01-2023,SKU6379,Home Decor Product 3974,Home Decor,2,759.31,25.68,Not Used
13975,203975,23-08-2023,SKU3124,Home Decor Product 3975,Home Decor,2,215.11,36.11,Not Used
13976,203976,13-09-2023,SKU5991,Apparel Product 3976,Apparel,4,626.08,5.12,Not Used
13977,203977,17-04-2023,SKU7794,Sports Product 3977,Sports,4,584.25,31.4,Used
13978,203978,22-06-2023,SKU2446,Apparel Product 3978,Apparel,1,944.22,32.26,Not Used
13979,203979,10-05-2023,SKU4306,Beauty Product 3979,Beauty,3,240.04,38.55,Used
13980,203980,21-10-2023,SKU3372,Sports Product 3980,Sports,2,68.14,45.02,Not Used
13981,203981,09-02-2023,SKU1150,Apparel Product 3981,Apparel,1,656.96,24.81,Used
13982,203982,04-12-2023,SKU2659,Beauty Product 3982,Beauty,5,742.77,20.41,Not Used
13983,203983,16-01-2023,SKU7139,Beauty Product 3983,Beauty,1,290.36,9.6,Not Used
13984,203984,07-05-2023,SKU8199,Sports Product 3984,Sports,4,575.14,20.16,Not Used
13985,203985,15-12-2023,SKU3319,Electronics Product 3985,Electronics,5,68.94,8.08,Not Used
13986,203986,22-07-2023,SKU3883,Electronics Product 3986,Electronics,1,960.44,41.13,Used
13987,203987,14-05-2023,SKU8803,Beauty Product 3987,Beauty,3,118.83,41.32,Not Used
13988,203988,16-09-2023,SKU2515,Electronics Product 3988,Electronics,2,76.89,23.78,Not Used
13989,203989,14-01-2023,SKU1589,Beauty Product 3989,Beauty,5,53.67,16.68,Used
13990,203990,07-03-2023,SKU1587,Electronics Product 3990,Electronics,3,433,10.31,Used
13991,203991,17-12-2023,SKU3619,Beauty Product 3991,Beauty,1,106.19,43.31,Used
13992,203992,08-12-2023,SKU6487,Beauty Product 3992,Beauty,4,747.2,44.49,Used
13993,203993,14-07-2023,SKU7223,Beauty Product 3993,Beauty,4,899.89,16.98,Not Used
13994,203994,24-04-2023,SKU5353,Beauty Product 3994,Beauty,3,267.62,32.98,Not Used
13995,203995,08-06-2023,SKU3605,Home Decor Product 3995,Home Decor,4,632.49,16.64,Not Used
13996,203996,10-06-2023,SKU3538,Electronics Product 3996,Electronics,2,51.92,15.13,Not Used
13997,203997,11-09-2023,SKU9757,Beauty Product 3997,Beauty,3,392.7,5.95,Used
13998,203998,15-01-2023,SKU2756,Apparel Product 3998,Apparel,3,300.01,30.97,Not Used
13999,203999,06-02-2023,SKU2360,Sports Product 3999,Sports,4,236.33,11.75,Used
14000,204000,04-06-2023,SKU3373,Apparel Product 4000,Apparel,3,648.28,5.56,Not Used
14001,204001,27-01-2023,SKU2195,Apparel Product 4001,Apparel,1,138.93,9.72,Used
14002,204002,12-01-2023,SKU3131,Home Decor Product 4002,Home Decor,5,862.1,19.12,Used
14003,204003,08-03-2023,SKU9009,Electronics Product 4003,Electronics,5,668.19,35.11,Used
14004,204004,30-01-2023,SKU6643,Home Decor Product 4004,Home Decor,4,713.63,14.12,Used
14005,204005,06-04-2023,SKU4410,Electronics Product 4005,Electronics,2,935.99,44.94,Used
14006,204006,03-08-2023,SKU3367,Beauty Product 4006,Beauty,2,942.95,17.98,Used
14007,204007,13-07-2023,SKU4343,Home Decor Product 4007,Home Decor,4,556.14,19.91,Used
14008,204008,15-05-2023,SKU8281,Sports Product 4008,Sports,4,500.43,14.81,Used
14009,204009,17-10-2023,SKU4097,Electronics Product 4009,Electronics,3,342.03,16.42,Not Used
14010,204010,01-02-2023,SKU2333,Home Decor Product 4010,Home Decor,2,718.42,8.34,Used
14011,204011,08-02-2023,SKU8165,Sports Product 4011,Sports,5,542.83,18.26,Not Used
14012,204012,18-12-2023,SKU4336,Apparel Product 4012,Apparel,4,933.55,43.68,Used
14013,204013,25-07-2023,SKU9157,Beauty Product 4013,Beauty,5,246.24,35.98,Not Used
14014,204014,12-02-2023,SKU4084,Beauty Product 4014,Beauty,5,317.15,44.39,Not Used
14015,204015,03-12-2023,SKU4387,Apparel Product 4015,Apparel,2,322.93,9.72,Used
14016,204016,16-09-2023,SKU5713,Home Decor Product 4016,Home Decor,5,807.94,25.5,Not Used
14017,204017,06-09-2023,SKU8805,Apparel Product 4017,Apparel,3,108.05,15.32,Not Used
14018,204018,15-03-2023,SKU6101,Sports Product 4018,Sports,3,461.09,37.45,Not Used
14019,204019,15-11-2023,SKU3431,Electronics Product 4019,Electronics,2,433.3,48.66,Used
14020,204020,23-10-2023,SKU2016,Home Decor Product 4020,Home Decor,3,82.41,41.69,Used
14021,204021,01-10-2023,SKU1641,Electronics Product 4021,Electronics,4,416.69,6.59,Used
14022,204022,19-11-2023,SKU5062,Apparel Product 4022,Apparel,2,518.24,19.25,Used
14023,204023,25-12-2023,SKU9507,Beauty Product 4023,Beauty,5,74.45,6.29,Not Used
14024,204024,09-07-2023,SKU1440,Electronics Product 4024,Electronics,4,514.76,6.81,Not Used
14025,204025,18-05-2023,SKU2138,Electronics Product 4025,Electronics,2,959.65,8.58,Not Used
14026,204026,29-10-2023,SKU6243,Beauty Product 4026,Beauty,5,979.13,17.43,Not Used
14027,204027,07-11-2023,SKU3303,Electronics Product 4027,Electronics,5,536.36,18.69,Used
14028,204028,27-11-2023,SKU6950,Electronics Product 4028,Electronics,5,519.95,23.02,Used
14029,204029,19-12-2023,SKU8046,Beauty Product 4029,Beauty,5,292.65,23.22,Used
14030,204030,09-10-2023,SKU7606,Beauty Product 4030,Beauty,5,997.14,39.71,Used
14031,204031,15-06-2023,SKU4421,Apparel Product 4031,Apparel,2,281.49,11.36,Not Used
14032,204032,05-10-2023,SKU3078,Apparel Product 4032,Apparel,3,458.37,12.1,Not Used
14033,204033,26-01-2023,SKU7103,Electronics Product 4033,Electronics,5,12.9,33.2,Not Used
14034,204034,14-03-2023,SKU5150,Home Decor Product 4034,Home Decor,4,355.74,30.73,Used
14035,204035,25-04-2023,SKU3200,Apparel Product 4035,Apparel,2,80.73,11.93,Not Used
14036,204036,20-02-2023,SKU5551,Apparel Product 4036,Apparel,1,746.39,43.35,Not Used
14037,204037,20-06-2023,SKU7429,Home Decor Product 4037,Home Decor,3,565.4,19.81,Not Used
14038,204038,25-09-2023,SKU9227,Home Decor Product 4038,Home Decor,4,576.45,21.51,Not Used
14039,204039,03-01-2023,SKU2946,Beauty Product 4039,Beauty,5,293.65,23.92,Not Used
14040,204040,29-07-2023,SKU4956,Apparel Product 4040,Apparel,2,816.75,19.52,Not Used
14041,204041,04-12-2023,SKU3225,Sports Product 4041,Sports,2,13.24,30.09,Used
14042,204042,28-10-2023,SKU8715,Sports Product 4042,Sports,5,340.27,22.49,Not Used
14043,204043,08-12-2023,SKU4325,Electronics Product 4043,Electronics,4,662.9,16.67,Used
14044,204044,25-04-2023,SKU9699,Apparel Product 4044,Apparel,2,908.84,45.7,Used
14045,204045,16-06-2023,SKU4745,Sports Product 4045,Sports,3,242.27,18.88,Used
14046,204046,22-09-2023,SKU9160,Apparel Product 4046,Apparel,4,545.69,36.43,Not Used
14047,204047,15-08-2023,SKU5814,Apparel Product 4047,Apparel,5,542.61,20.63,Not Used
14048,204048,31-05-2023,SKU9651,Sports Product 4048,Sports,4,875.43,24.58,Used
14049,204049,25-09-2023,SKU7103,Apparel Product 4049,Apparel,4,60.01,15.62,Not Used
14050,204050,26-04-2023,SKU2405,Home Decor Product 4050,Home Decor,1,430.23,38.85,Not Used
14051,204051,29-03-2023,SKU7090,Electronics Product 4051,Electronics,5,190.64,38.17,Not Used
14052,204052,14-11-2023,SKU8287,Beauty Product 4052,Beauty,3,31.32,6,Used
14053,204053,30-08-2023,SKU3036,Sports Product 4053,Sports,5,155.56,7.71,Not Used
14054,204054,26-12-2023,SKU7034,Beauty Product 4054,Beauty,1,976.71,46.51,Not Used
14055,204055,25-11-2023,SKU3677,Electronics Product 4055,Electronics,5,222.7,45,Used
14056,204056,29-11-2023,SKU7144,Home Decor Product 4056,Home Decor,5,935.68,27.77,Used
14057,204057,09-02-2023,SKU2744,Home Decor Product 4057,Home Decor,3,213.2,27.2,Not Used
14058,204058,01-07-2023,SKU2177,Home Decor Product 4058,Home Decor,1,931.98,41.56,Not Used
14059,204059,28-07-2023,SKU1761,Home Decor Product 4059,Home Decor,5,658.07,11.23,Used
14060,204060,30-09-2023,SKU5778,Sports Product 4060,Sports,5,122.09,34.42,Used
14061,204061,29-04-2023,SKU7458,Sports Product 4061,Sports,2,586.1,26.42,Used
14062,204062,24-01-2023,SKU6623,Apparel Product 4062,Apparel,5,325.33,38.45,Not Used
14063,204063,15-09-2023,SKU5714,Apparel Product 4063,Apparel,3,389.32,6.35,Not Used
14064,204064,02-04-2023,SKU4726,Electronics Product 4064,Electronics,2,445.77,31.67,Not Used
14065,204065,10-06-2023,SKU2933,Apparel Product 4065,Apparel,1,428.48,30.05,Not Used
14066,204066,29-05-2023,SKU4561,Electronics Product 4066,Electronics,4,667.47,42.84,Not Used
14067,204067,27-04-2023,SKU8179,Electronics Product 4067,Electronics,3,770.68,35.46,Not Used
14068,204068,22-02-2023,SKU5444,Electronics Product 4068,Electronics,1,335.89,44.61,Used
14069,204069,29-10-2023,SKU3964,Home Decor Product 4069,Home Decor,2,925.12,44.93,Not Used
14070,204070,14-02-2023,SKU8224,Beauty Product 4070,Beauty,4,939.08,23.37,Not Used
14071,204071,22-09-2023,SKU9781,Beauty Product 4071,Beauty,1,50.28,11.18,Used
14072,204072,19-09-2023,SKU4101,Sports Product 4072,Sports,3,24.76,33.36,Used
14073,204073,03-11-2023,SKU4897,Electronics Product 4073,Electronics,2,430.82,44.32,Used
14074,204074,22-08-2023,SKU4678,Home Decor Product 4074,Home Decor,3,594.74,8.37,Used
14075,204075,04-02-2023,SKU2843,Apparel Product 4075,Apparel,3,285.13,30.11,Used
14076,204076,04-12-2023,SKU2938,Apparel Product 4076,Apparel,2,266.82,10.17,Used
14077,204077,16-07-2023,SKU9444,Sports Product 4077,Sports,5,681.55,6.21,Used
14078,204078,25-01-2023,SKU8866,Sports Product 4078,Sports,3,605.69,35.58,Used
14079,204079,21-07-2023,SKU8083,Electronics Product 4079,Electronics,2,175.48,35.68,Used
14080,204080,30-09-2023,SKU6372,Electronics Product 4080,Electronics,3,885.66,32.03,Not Used
14081,204081,05-02-2023,SKU2466,Apparel Product 4081,Apparel,5,683.18,43.67,Not Used
14082,204082,11-08-2023,SKU1735,Apparel Product 4082,Apparel,2,368.95,8.64,Not Used
14083,204083,18-12-2023,SKU1339,Apparel Product 4083,Apparel,1,686.79,9.74,Used
14084,204084,04-10-2023,SKU2376,Apparel Product 4084,Apparel,1,121.53,43.9,Not Used
14085,204085,18-01-2023,SKU5719,Beauty Product 4085,Beauty,1,473.57,27.65,Used
14086,204086,07-07-2023,SKU1704,Electronics Product 4086,Electronics,4,177.29,17.29,Used
14087,204087,14-09-2023,SKU4724,Electronics Product 4087,Electronics,3,51.02,38.22,Used
14088,204088,22-05-2023,SKU9189,Apparel Product 4088,Apparel,3,344.94,45.25,Used
14089,204089,16-05-2023,SKU5418,Home Decor Product 4089,Home Decor,2,159.23,36.03,Not Used
14090,204090,03-11-2023,SKU6259,Apparel Product 4090,Apparel,4,637.18,40.64,Not Used
14091,204091,20-03-2023,SKU1552,Sports Product 4091,Sports,3,677.33,17.71,Used
14092,204092,19-10-2023,SKU4491,Home Decor Product 4092,Home Decor,2,157.21,17.99,Not Used
14093,204093,03-03-2023,SKU1789,Sports Product 4093,Sports,5,34.37,43.89,Not Used
14094,204094,09-05-2023,SKU2173,Home Decor Product 4094,Home Decor,3,794.88,32.67,Used
14095,204095,07-12-2023,SKU1552,Sports Product 4095,Sports,3,12.04,15.54,Not Used
14096,204096,25-10-2023,SKU4422,Apparel Product 4096,Apparel,5,350.47,28.59,Not Used
14097,204097,14-09-2023,SKU5211,Apparel Product 4097,Apparel,5,499.64,35.86,Not Used
14098,204098,31-07-2023,SKU9823,Home Decor Product 4098,Home Decor,3,820.46,14.83,Used
14099,204099,23-02-2023,SKU1269,Sports Product 4099,Sports,5,840.17,34.47,Not Used
14100,204100,24-06-2023,SKU1860,Beauty Product 4100,Beauty,2,727.69,6.9,Not Used
14101,204101,10-04-2023,SKU1290,Home Decor Product 4101,Home Decor,3,254.73,18.67,Used
14102,204102,08-02-2023,SKU6870,Home Decor Product 4102,Home Decor,3,722.99,35.33,Not Used
14103,204103,20-09-2023,SKU1629,Electronics Product 4103,Electronics,1,254.07,11.72,Not Used
14104,204104,30-05-2023,SKU8007,Home Decor Product 4104,Home Decor,3,222.46,15,Used
14105,204105,01-05-2023,SKU6943,Beauty Product 4105,Beauty,1,551.66,44.56,Used
14106,204106,27-06-2023,SKU1474,Apparel Product 4106,Apparel,5,682.07,35.34,Not Used
14107,204107,28-10-2023,SKU5632,Sports Product 4107,Sports,5,62.52,27.45,Used
14108,204108,26-11-2023,SKU5080,Electronics Product 4108,Electronics,2,69.42,14.49,Not Used
14109,204109,30-04-2023,SKU2760,Sports Product 4109,Sports,1,786.33,20.36,Used
14110,204110,13-03-2023,SKU5708,Apparel Product 4110,Apparel,3,860.9,30.84,Used
14111,204111,07-08-2023,SKU7920,Home Decor Product 4111,Home Decor,1,608.4,11.99,Used
14112,204112,29-10-2023,SKU4398,Beauty Product 4112,Beauty,5,434.54,26.68,Not Used
14113,204113,03-05-2023,SKU4561,Electronics Product 4113,Electronics,5,846.86,23.4,Not Used
14114,204114,01-09-2023,SKU4844,Beauty Product 4114,Beauty,2,731.53,26.45,Used
14115,204115,16-03-2023,SKU4804,Beauty Product 4115,Beauty,5,583.8,9.75,Used
14116,204116,06-01-2023,SKU2508,Beauty Product 4116,Beauty,1,326.56,9.79,Not Used
14117,204117,21-01-2023,SKU5110,Beauty Product 4117,Beauty,3,206.02,48.38,Used
14118,204118,09-07-2023,SKU5853,Apparel Product 4118,Apparel,3,424.49,49.07,Used
14119,204119,13-08-2023,SKU7831,Beauty Product 4119,Beauty,1,293.95,24.18,Used
14120,204120,13-04-2023,SKU9195,Beauty Product 4120,Beauty,2,345.87,40.5,Not Used
14121,204121,10-12-2023,SKU4447,Apparel Product 4121,Apparel,3,520.47,34.51,Not Used
14122,204122,09-04-2023,SKU6584,Sports Product 4122,Sports,1,177.4,10.26,Used
14123,204123,14-11-2023,SKU4791,Apparel Product 4123,Apparel,1,808.11,18.35,Used
14124,204124,29-12-2023,SKU6081,Home Decor Product 4124,Home Decor,5,154.07,19.11,Not Used
14125,204125,24-03-2023,SKU1833,Apparel Product 4125,Apparel,5,486.18,31.81,Not Used
14126,204126,30-06-2023,SKU6335,Sports Product 4126,Sports,2,748.51,31.1,Used
14127,204127,01-06-2023,SKU6487,Home Decor Product 4127,Home Decor,2,490.17,46.56,Used
14128,204128,25-02-2023,SKU7260,Home Decor Product 4128,Home Decor,2,367.41,40.55,Used
14129,204129,09-07-2023,SKU3175,Electronics Product 4129,Electronics,1,480.14,43.56,Not Used
14130,204130,22-01-2023,SKU5173,Beauty Product 4130,Beauty,1,850.18,45.11,Used
14131,204131,09-03-2023,SKU3788,Home Decor Product 4131,Home Decor,5,990.53,41.06,Not Used
14132,204132,04-07-2023,SKU8460,Home Decor Product 4132,Home Decor,3,634.83,19.98,Used
14133,204133,10-01-2023,SKU9533,Sports Product 4133,Sports,2,795.51,14.68,Used
14134,204134,07-03-2023,SKU7721,Home Decor Product 4134,Home Decor,4,24.34,30.73,Used
14135,204135,21-09-2023,SKU5191,Sports Product 4135,Sports,2,881.56,36.03,Not Used
14136,204136,13-08-2023,SKU8312,Beauty Product 4136,Beauty,5,954.51,22.4,Not Used
14137,204137,03-05-2023,SKU9187,Electronics Product 4137,Electronics,1,579.42,43.18,Used
14138,204138,07-02-2023,SKU5616,Electronics Product 4138,Electronics,5,756.27,48.23,Used
14139,204139,03-05-2023,SKU1995,Beauty Product 4139,Beauty,5,517.62,30.62,Used
14140,204140,14-11-2023,SKU1356,Beauty Product 4140,Beauty,5,293.34,25.55,Not Used
14141,204141,05-06-2023,SKU9377,Apparel Product 4141,Apparel,4,853.73,42.93,Used
14142,204142,28-10-2023,SKU2693,Home Decor Product 4142,Home Decor,4,600.87,6.09,Used
14143,204143,17-11-2023,SKU3590,Home Decor Product 4143,Home Decor,2,583.59,10.81,Not Used
14144,204144,08-03-2023,SKU8921,Home Decor Product 4144,Home Decor,1,662.54,43.05,Not Used
14145,204145,13-05-2023,SKU2691,Sports Product 4145,Sports,5,857.44,37.94,Used
14146,204146,28-12-2023,SKU3057,Apparel Product 4146,Apparel,3,734.59,23.73,Not Used
14147,204147,20-05-2023,SKU3904,Home Decor Product 4147,Home Decor,2,219.01,45,Not Used
14148,204148,23-03-2023,SKU5451,Sports Product 4148,Sports,2,472.16,20.82,Not Used
14149,204149,27-02-2023,SKU7937,Sports Product 4149,Sports,5,980.5,33.52,Not Used
14150,204150,29-05-2023,SKU3380,Electronics Product 4150,Electronics,2,559.02,33.55,Not Used
14151,204151,11-05-2023,SKU9208,Sports Product 4151,Sports,5,938.86,13.29,Not Used
14152,204152,10-03-2023,SKU9515,Beauty Product 4152,Beauty,2,815.24,17.82,Not Used
14153,204153,11-12-2023,SKU3070,Sports Product 4153,Sports,1,669.36,46.22,Not Used
14154,204154,07-09-2023,SKU1930,Beauty Product 4154,Beauty,2,355.87,13.25,Used
14155,204155,16-11-2023,SKU2444,Beauty Product 4155,Beauty,2,311.28,12.81,Used
14156,204156,26-06-2023,SKU9594,Electronics Product 4156,Electronics,3,646.99,26.58,Not Used
14157,204157,13-03-2023,SKU4402,Electronics Product 4157,Electronics,1,438.24,9.15,Not Used
14158,204158,17-01-2023,SKU5552,Sports Product 4158,Sports,1,800.77,45.26,Used
14159,204159,25-11-2023,SKU2521,Electronics Product 4159,Electronics,1,762.85,9.51,Used
14160,204160,09-06-2023,SKU4098,Electronics Product 4160,Electronics,2,319.01,32.75,Used
14161,204161,11-03-2023,SKU9120,Home Decor Product 4161,Home Decor,4,705.7,20.29,Used
14162,204162,23-04-2023,SKU8355,Sports Product 4162,Sports,2,499.6,41.19,Used
14163,204163,20-08-2023,SKU3187,Sports Product 4163,Sports,5,330.06,31.54,Not Used
14164,204164,21-01-2023,SKU3568,Sports Product 4164,Sports,3,418.84,22.47,Not Used
14165,204165,15-05-2023,SKU9283,Electronics Product 4165,Electronics,1,896.4,49.27,Used
14166,204166,20-09-2023,SKU5947,Electronics Product 4166,Electronics,5,365.92,7.98,Not Used
14167,204167,21-04-2023,SKU5940,Beauty Product 4167,Beauty,5,294.53,31,Used
14168,204168,03-09-2023,SKU5762,Apparel Product 4168,Apparel,4,358.29,49.53,Used
14169,204169,10-10-2023,SKU2753,Apparel Product 4169,Apparel,1,222.47,36.09,Not Used
14170,204170,08-01-2023,SKU6054,Apparel Product 4170,Apparel,2,549.19,38.29,Not Used
14171,204171,11-10-2023,SKU5892,Home Decor Product 4171,Home Decor,1,155.96,6.44,Not Used
14172,204172,26-07-2023,SKU6781,Electronics Product 4172,Electronics,3,819.27,5.96,Not Used
14173,204173,13-07-2023,SKU1087,Beauty Product 4173,Beauty,1,233.32,6.62,Used
14174,204174,16-02-2023,SKU2641,Beauty Product 4174,Beauty,5,602.07,49.63,Not Used
14175,204175,08-12-2023,SKU3962,Apparel Product 4175,Apparel,5,133.78,49.08,Used
14176,204176,30-08-2023,SKU6413,Home Decor Product 4176,Home Decor,2,978.67,20.05,Not Used
14177,204177,10-01-2023,SKU8420,Home Decor Product 4177,Home Decor,2,460.03,18.09,Not Used
14178,204178,16-10-2023,SKU9742,Apparel Product 4178,Apparel,2,823.95,11.57,Used
